CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment
17591,73,7,2225.9700000000003,2,4,4,244,中价值客户
17593,4,5,3927.34,4,4,4,444,高价值新客户
17594,85,2,993.18,2,3,3,233,中价值客户
17595,12,2,388.79,4,3,2,432,高价值新客户
17596,23,7,2827.93,3,4,4,344,高价值忠诚客户
17597,214,1,2044.3700000000001,1,2,4,124,低价值客户
17600,18,1,161.67000000000002,3,2,1,321,潜力客户
17601,239,1,116.00999999999999,1,2,1,121,低价值客户
17602,2,6,5102.97,4,4,4,444,高价值新客户
17603,78,1,394.72,2,2,2,222,低价值客户
17604,217,2,309.36,1,3,2,132,中价值客户
17608,33,2,193.42,3,3,1,331,忠诚客户
17609,41,5,1112.22,3,4,3,343,高价值忠诚客户
17611,7,15,3984.22,4,4,4,444,高价值新客户
17612,53,6,2048.45,2,4,4,244,中价值客户
17613,23,14,4559.150000000001,3,4,4,344,高价值忠诚客户
17614,57,1,390.07,2,2,2,222,低价值客户
17615,130,3,329.6,2,3,2,232,中价值客户
17616,174,3,571.1999999999999,1,3,2,132,中价值客户
17618,6,3,971.58,4,3,3,433,高价值新客户
17619,312,1,218.52,1,2,1,121,低价值客户
17620,60,1,81.44,2,2,1,221,低价值客户
17621,21,3,1379.9,3,3,3,333,忠诚客户
17623,33,1,527.0500000000001,3,2,2,322,潜力客户
17624,15,2,843.48,4,3,3,433,高价值新客户
17625,18,4,2047.0,3,3,4,334,忠诚客户
17628,81,1,75.75,2,2,1,221,低价值客户
17629,6,8,1814.12,4,4,4,444,高价值新客户
17630,170,2,503.59999999999997,1,3,2,132,中价值客户
17631,2,3,528.33,4,3,2,432,高价值新客户
17633,31,4,1324.84,3,3,3,333,忠诚客户
17634,36,9,2361.9700000000003,3,4,4,344,高价值忠诚客户
17636,19,1,285.56,3,2,1,321,潜力客户
17637,31,2,547.0600000000001,3,3,2,332,忠诚客户
17639,276,1,108.5,1,2,1,121,低价值客户
17640,87,1,621.66,2,2,2,222,低价值客户
17642,120,2,712.29,2,3,3,233,中价值客户
17643,373,1,101.55,1,2,1,121,低价值客户
17644,1,11,2895.64,4,4,4,444,高价值新客户
17646,219,3,1008.39,1,3,3,133,中价值客户
17647,65,1,133.06,2,2,1,221,低价值客户
17648,61,4,1797.5,2,3,4,234,中价值客户
17649,138,1,868.49,2,2,3,223,低价值客户
17650,21,1,166.08,3,2,1,321,潜力客户
17651,12,10,3945.0,4,4,4,444,高价值新客户
17652,25,12,4867.72,3,4,4,344,高价值忠诚客户
17653,37,4,1207.56,3,3,3,333,忠诚客户
17654,277,1,117.55,1,2,1,121,低价值客户
17655,11,7,2638.94,4,4,4,444,高价值新客户
17656,73,5,1674.69,2,4,4,244,中价值客户
17658,26,2,595.42,3,3,2,332,忠诚客户
17659,17,12,2999.46,4,4,4,444,高价值新客户
17660,141,1,196.0,2,2,1,221,低价值客户
17663,26,7,1802.91,3,4,4,344,高价值忠诚客户
17664,19,2,604.64,3,3,2,332,忠诚客户
17666,4,2,728.16,4,3,3,433,高价值新客户
17667,66,5,2055.51,2,4,4,244,中价值客户
17668,1,2,347.75,4,3,2,432,高价值新客户
17669,43,7,3406.7200000000003,3,4,4,344,高价值忠诚客户
17670,228,1,205.7,1,2,1,121,低价值客户
17671,16,4,1572.71,4,3,3,433,高价值新客户
17672,50,2,3178.17,3,3,4,334,忠诚客户
17673,2,6,1629.12,4,4,3,443,高价值新客户
17674,74,2,551.04,2,3,2,232,中价值客户
17675,1,31,20374.28,4,4,4,444,高价值新客户
17676,4,6,1387.68,4,4,3,443,高价值新客户
17677,2,30,16363.23,4,4,4,444,高价值新客户
17678,264,1,298.11,1,2,1,121,低价值客户
17679,53,2,1992.1100000000001,2,3,4,234,中价值客户
17680,24,1,184.4,3,2,1,321,潜力客户
17682,10,6,2474.33,4,4,4,444,高价值新客户
17684,44,1,239.41,3,2,1,321,潜力客户
17685,17,7,3191.53,4,4,4,444,高价值新客户
17686,7,7,5739.46,4,4,4,444,高价值新客户
17690,30,15,4757.95,3,4,4,344,高价值忠诚客户
17691,358,2,290.40000000000003,1,3,1,131,中价值客户
17692,127,4,740.9399999999999,2,3,3,233,中价值客户
17693,137,1,200.47,2,2,1,221,低价值客户
17694,142,1,283.12,2,2,1,221,低价值客户
17695,132,2,765.34,2,3,3,233,中价值客户
17696,38,8,2285.71,3,4,4,344,高价值忠诚客户
17697,236,1,338.95,1,2,2,122,低价值客户
17698,261,1,154.95,1,2,1,121,低价值客户
17700,17,4,2534.64,4,3,4,434,高价值新客户
17701,253,1,417.95,1,2,2,122,低价值客户
17702,30,4,1824.37,3,3,4,334,忠诚客户
17703,35,3,798.74,3,3,3,333,忠诚客户
17704,169,2,885.19,1,3,3,133,中价值客户
17705,3,9,1823.52,4,4,4,444,高价值新客户
17706,4,17,10504.49,4,4,4,444,高价值新客户
17707,185,2,152.4,1,3,1,131,中价值客户
17708,188,2,267.08,1,3,1,131,中价值客户
17709,170,1,137.45,1,2,1,121,低价值客户
17711,11,2,385.1,4,3,2,432,高价值新客户
17712,45,1,522.91,3,2,2,322,潜力客户
17714,321,1,153.0,1,2,1,121,低价值客户
17715,201,1,326.4,1,2,2,122,低价值客户
17716,23,11,5655.99,3,4,4,344,高价值忠诚客户
17718,232,1,139.35,1,2,1,121,低价值客户
17719,38,15,5396.04,3,4,4,344,高价值忠诚客户
17720,26,4,1195.94,3,3,3,333,忠诚客户
17722,96,4,2424.04,2,3,4,234,中价值客户
17723,127,6,3276.4000000000005,2,4,4,244,中价值客户
17724,71,3,1033.0,2,3,3,233,中价值客户
17725,16,11,3439.08,4,4,4,444,高价值新客户
17727,15,1,1060.25,4,2,3,423,新客户
17728,4,3,2876.01,4,3,4,434,高价值新客户
17730,3,13,5298.4800000000005,4,4,4,444,高价值新客户
17731,79,4,1240.11,2,3,3,233,中价值客户
17732,373,1,303.97,1,2,1,121,低价值客户
17733,39,2,692.19,3,3,3,333,忠诚客户
17734,54,3,700.63,2,3,3,233,中价值客户
17735,2,19,13110.02,4,4,4,444,高价值新客户
17736,9,3,377.44,4,3,2,432,高价值新客户
17737,9,2,168.24,4,3,1,431,高价值新客户
17738,19,4,1879.05,3,3,4,334,忠诚客户
17739,12,7,2791.35,4,4,4,444,高价值新客户
17742,113,2,355.11,2,3,2,232,中价值客户
17744,4,6,2322.4,4,4,4,444,高价值新客户
17746,240,1,110.25,1,2,1,121,低价值客户
17747,113,1,71.4,2,2,1,221,低价值客户
17749,178,2,674.52,1,3,3,133,中价值客户
17750,5,9,1797.57,4,4,4,444,高价值新客户
17752,359,1,80.64,1,2,1,121,低价值客户
17754,1,5,1772.26,4,4,4,444,高价值新客户
17757,1,30,5605.29,4,4,4,444,高价值新客户
17758,19,8,3456.7000000000003,3,4,4,344,高价值忠诚客户
17759,17,3,834.99,4,3,3,433,高价值新客户
17760,22,2,287.59,3,3,1,331,忠诚客户
17761,33,1,712.78,3,2,3,323,潜力客户
17763,263,1,15.0,1,2,1,121,低价值客户
17764,51,2,818.8199999999999,2,3,3,233,中价值客户
17765,159,3,371.88,1,3,2,132,中价值客户
17767,15,1,271.2,4,2,1,421,新客户
17768,8,3,2273.1800000000003,4,3,4,434,高价值新客户
17769,13,10,3997.98,4,4,4,444,高价值新客户
17770,199,5,1143.27,1,4,3,143,中价值客户
17771,57,2,245.81,2,3,1,231,中价值客户
17772,11,2,182.77,4,3,1,431,高价值新客户
17774,97,4,1225.41,2,3,3,233,中价值客户
17775,255,1,56.4,1,2,1,121,低价值客户
17777,25,3,665.86,3,3,2,332,忠诚客户
17779,21,3,658.57,3,3,2,332,忠诚客户
17781,159,2,188.02,1,3,1,131,中价值客户
17783,72,2,283.47,2,3,1,231,中价值客户
17785,53,1,131.94,2,2,1,221,低价值客户
17786,85,2,278.74,2,3,1,231,中价值客户
17787,153,4,1865.19,1,3,4,134,中价值客户
17788,74,2,1117.9,2,3,3,233,中价值客户
17789,281,1,225.9,1,2,1,121,低价值客户
17790,27,14,1965.55,3,4,4,344,高价值忠诚客户
17791,30,1,106.1,3,2,1,321,潜力客户
17793,25,1,323.04,3,2,2,322,潜力客户
17795,180,2,350.39,1,3,2,132,中价值客户
17796,40,4,697.9,3,3,3,333,忠诚客户
17797,22,3,780.43,3,3,3,333,忠诚客户
17799,22,10,3055.93,3,4,4,344,高价值忠诚客户
17800,37,9,1199.01,3,4,3,343,高价值忠诚客户
17802,82,3,1285.04,2,3,3,233,中价值客户
17805,74,1,512.31,2,2,2,222,低价值客户
17806,11,1,546.04,4,2,2,422,新客户
17809,16,12,5411.91,4,4,4,444,高价值新客户
17811,4,39,7837.7300000000005,4,4,4,444,高价值新客户
17812,13,4,732.16,4,3,3,433,高价值新客户
17813,14,5,1770.8799999999999,4,4,4,444,高价值新客户
17816,37,4,36.56,3,3,1,331,忠诚客户
17817,4,3,387.68,4,3,2,432,高价值新客户
17819,72,7,3704.87,2,4,4,244,中价值客户
17824,51,1,298.4,2,2,1,221,低价值客户
17827,5,5,1995.46,4,4,4,444,高价值新客户
17828,23,4,1820.09,3,3,4,334,忠诚客户
17829,299,1,889.24,1,2,3,123,低价值客户
17830,2,3,398.7,4,3,2,432,高价值新客户
17831,33,1,35.400000000000006,3,2,1,321,潜力客户
17832,50,1,155.37,3,2,1,321,潜力客户
17835,3,3,350.64,4,3,2,432,高价值新客户
17836,47,1,110.21000000000001,3,2,1,321,潜力客户
17837,42,8,1593.38,3,4,3,343,高价值忠诚客户
17838,27,5,2779.3,3,4,4,344,高价值忠诚客户
17839,42,1,338.8,3,2,2,322,潜力客户
17841,2,124,40991.57,4,4,4,444,高价值新客户
17843,303,1,205.48,1,2,1,121,低价值客户
17844,107,1,51.559999999999995,2,2,1,221,低价值客户
17846,85,1,2033.1,2,2,4,224,低价值客户
17848,81,9,901.1999999999999,2,4,3,243,中价值客户
17849,218,4,605.8000000000001,1,3,2,132,中价值客户
17850,372,34,5391.21,1,4,4,144,中价值客户
17852,12,2,114.34,4,3,1,431,高价值新客户
17854,185,2,311.26,1,3,2,132,中价值客户
17855,373,1,208.97,1,2,1,121,低价值客户
17856,2,4,1418.03,4,3,3,433,高价值新客户
17857,4,23,26879.04,4,4,4,444,高价值新客户
17858,6,12,5155.66,4,4,4,444,高价值新客户
17859,305,1,148.21,1,2,1,121,低价值客户
17860,369,1,252.8,1,2,1,121,低价值客户
17861,3,8,2100.8,4,4,4,444,高价值新客户
17862,324,1,330.9,1,2,2,122,低价值客户
17863,59,6,3160.0,2,4,4,244,中价值客户
17864,13,3,597.5,4,3,2,432,高价值新客户
17865,31,20,10526.32,3,4,4,344,高价值忠诚客户
17866,143,1,329.65,1,2,2,122,低价值客户
17867,30,6,1197.1000000000001,3,4,3,343,高价值忠诚客户
17869,107,5,428.18,2,4,2,242,中价值客户
17870,2,12,1894.35,4,4,4,444,高价值新客户
17871,205,1,155.9,1,2,1,121,低价值客户
17873,80,5,1859.16,2,4,4,244,中价值客户
17874,185,6,683.46,1,4,3,143,中价值客户
17877,170,1,237.61,1,2,1,121,低价值客户
17878,44,1,379.45,3,2,2,322,潜力客户
17879,174,1,178.51999999999998,1,2,1,121,低价值客户
17880,365,1,458.92,1,2,2,122,低价值客户
17881,304,1,133.35000000000002,1,2,1,121,低价值客户
17883,3,4,671.77,4,3,2,432,高价值新客户
17884,4,4,717.45,4,3,3,433,高价值新客户
17885,12,1,190.19,4,2,1,421,新客户
17886,32,3,899.61,3,3,3,333,忠诚客户
17887,129,1,111.35,2,2,1,221,低价值客户
17888,21,8,726.05,3,4,3,343,高价值忠诚客户
17889,212,2,203.87,1,3,1,131,中价值客户
17890,323,2,602.09,1,3,2,132,中价值客户
17891,162,1,203.85999999999999,1,2,1,121,低价值客户
17892,56,3,244.1,2,3,1,231,中价值客户
17893,225,1,112.25,1,2,1,121,低价值客户
17894,72,8,1119.81,2,4,3,243,中价值客户
17895,44,1,98.0,3,2,1,321,潜力客户
17896,23,1,256.32,3,2,1,321,潜力客户
17897,173,3,566.6,1,3,2,132,中价值客户
17898,85,2,152.06,2,3,1,231,中价值客户
17899,159,1,155.8,1,2,1,121,低价值客户
17900,190,2,112.19999999999999,1,3,1,131,中价值客户
17901,29,1,110.38,3,2,1,321,潜力客户
17904,21,1,191.67,3,2,1,321,潜力客户
17905,71,4,800.24,2,3,3,233,中价值客户
17906,247,1,72.9,1,2,1,121,低价值客户
17908,374,1,243.28,1,2,1,121,低价值客户
17911,9,1,366.23,4,2,2,422,新客户
17912,310,5,311.01,1,4,2,142,中价值客户
17913,59,2,411.6,2,3,2,232,中价值客户
17914,4,1,336.43,4,2,2,422,新客户
17917,45,3,341.28,3,3,2,332,忠诚客户
17919,88,1,1304.04,2,2,3,223,低价值客户
17920,4,17,4204.1,4,4,4,444,高价值新客户
17921,64,4,826.52,2,3,3,233,中价值客户
17923,282,1,207.50000000000003,1,2,1,121,低价值客户
17924,12,7,2962.5,4,4,4,444,高价值新客户
17925,373,1,244.08,1,2,1,121,低价值客户
17926,133,2,397.29,2,3,2,232,中价值客户
17928,45,2,212.54,3,3,1,331,忠诚客户
17929,11,4,843.0,4,3,3,433,高价值新客户
17930,36,5,1740.48,3,4,4,344,高价值忠诚客户
17931,134,2,408.36,2,3,2,232,中价值客户
17932,29,3,1331.57,3,3,3,333,忠诚客户
17934,52,2,704.25,2,3,3,233,中价值客户
17935,138,2,145.79,2,3,1,231,中价值客户
17936,5,1,389.84,4,2,2,422,新客户
17937,9,7,4301.22,4,4,4,444,高价值新客户
17939,160,1,99.14,1,2,1,121,低价值客户
17940,49,10,4106.4400000000005,3,4,4,344,高价值忠诚客户
17941,131,1,304.56,2,2,1,221,低价值客户
17942,8,1,77.50000000000001,4,2,1,421,新客户
17946,233,2,149.57999999999998,1,3,1,131,中价值客户
17947,37,1,176.68,3,2,1,321,潜力客户
17948,147,1,358.56000000000006,1,2,2,122,低价值客户
17949,1,45,58510.48,4,4,4,444,高价值新客户
17950,72,3,482.2,2,3,2,232,中价值客户
17951,40,3,1008.5400000000001,3,3,3,333,忠诚客户
17954,5,12,2332.72,4,4,4,444,高价值新客户
17955,199,4,557.3,1,3,2,132,中价值客户
17956,249,1,12.75,1,2,1,121,低价值客户
17957,66,1,111.68,2,2,1,221,低价值客户
17958,117,1,508.4599999999999,2,2,2,222,低价值客户
17960,171,1,73.78,1,2,1,121,低价值客户
17961,21,39,1296.44,3,4,3,343,高价值忠诚客户
17962,142,1,102.83,1,2,1,121,低价值客户
17964,32,2,471.7,3,3,2,332,忠诚客户
17965,38,14,2622.57,3,4,4,344,高价值忠诚客户
17966,38,5,1098.43,3,4,3,343,高价值忠诚客户
17967,372,1,123.07,1,2,1,121,低价值客户
17968,374,1,277.35,1,2,1,121,低价值客户
17969,166,2,228.2,1,3,1,131,中价值客户
17970,211,1,582.59,1,2,2,122,低价值客户
17972,242,1,136.04,1,2,1,121,低价值客户
17973,52,1,337.04,2,2,2,222,低价值客户
17974,25,3,740.79,3,3,3,333,忠诚客户
17975,15,13,4488.81,4,4,4,444,高价值新客户
17976,372,1,353.19,1,2,2,122,低价值客户
17977,29,1,288.14,3,2,1,321,潜力客户
17978,365,1,300.91999999999996,1,2,1,121,低价值客户
17979,36,4,757.71,3,3,3,333,忠诚客户
17980,166,3,811.45,1,3,3,133,中价值客户
17984,145,1,152.68,1,2,1,121,低价值客户
17985,22,1,634.95,3,2,2,322,潜力客户
17986,56,1,20.8,2,2,1,221,低价值客户
17987,185,1,198.57,1,2,1,121,低价值客户
17988,12,7,201.12,4,4,1,441,高价值新客户
17990,237,3,630.84,1,3,2,132,中价值客户
17991,225,2,93.35,1,3,1,131,中价值客户
17994,122,4,678.49,2,3,3,233,中价值客户
17995,282,1,76.1,1,2,1,121,低价值客户
17997,74,8,1970.6699999999998,2,4,4,244,中价值客户
17999,37,2,382.06,3,3,2,332,忠诚客户
18001,12,2,417.23,4,3,2,432,高价值新客户
18004,362,1,169.47,1,2,1,121,低价值客户
18005,4,2,249.72,4,3,1,431,高价值新客户
18006,23,1,444.68,3,2,2,322,潜力客户
18008,70,9,2116.19,2,4,4,244,中价值客户
18009,235,1,257.34,1,2,1,121,低价值客户
18010,257,1,174.8,1,2,1,121,低价值客户
18011,373,1,102.78999999999999,1,2,1,121,低价值客户
18013,155,2,187.29,1,3,1,131,中价值客户
18014,28,1,166.42,3,2,1,321,潜力客户
18015,4,1,120.03,4,2,1,421,新客户
18016,32,5,1483.56,3,4,3,343,高价值忠诚客户
18017,81,3,523.0,2,3,2,232,中价值客户
18018,108,2,122.14,2,3,1,231,中价值客户
18019,52,1,38.45,2,2,1,221,低价值客户
18022,36,1,668.11,3,2,2,322,潜力客户
18024,153,2,389.78,1,3,2,132,中价值客户
18027,99,1,115.31,2,2,1,221,低价值客户
18030,4,2,230.64999999999998,4,3,1,431,高价值新客户
18032,334,1,73.5,1,2,1,121,低价值客户
18033,65,1,97.97,2,2,1,221,低价值客户
18034,22,2,422.88,3,3,2,332,忠诚客户
18035,36,3,730.4,3,3,3,333,忠诚客户
18036,32,3,405.62,3,3,2,332,忠诚客户
18037,154,6,70.02,1,4,1,141,中价值客户
18040,19,2,357.20000000000005,3,3,2,332,忠诚客户
18041,12,21,4183.39,4,4,4,444,高价值新客户
18042,54,1,165.04999999999998,2,2,1,221,低价值客户
18043,25,3,559.51,3,3,2,332,忠诚客户
18044,4,10,2088.6,4,4,4,444,高价值新客户
18045,45,1,189.4,3,2,1,321,潜力客户
18048,203,2,172.29000000000002,1,3,1,131,中价值客户
18050,359,1,74.4,1,2,1,121,低价值客户
18053,71,1,300.02,2,2,1,221,低价值客户
18055,7,10,6784.1900000000005,4,4,4,444,高价值新客户
18056,288,1,363.65,1,2,2,122,低价值客户
18058,10,1,170.16,4,2,1,421,新客户
18059,23,3,306.46,3,3,1,331,忠诚客户
18061,22,10,2119.41,3,4,4,344,高价值忠诚客户
18062,173,3,720.52,1,3,3,133,中价值客户
18064,133,2,814.0,2,3,3,233,中价值客户
18065,6,14,2392.83,4,4,4,444,高价值新客户
18066,75,1,318.0,2,2,2,222,低价值客户
18067,40,1,396.33,3,2,2,322,潜力客户
18068,289,1,101.69999999999999,1,2,1,121,低价值客户
18069,26,5,2036.67,3,4,4,344,高价值忠诚客户
18071,258,2,453.0,1,3,2,132,中价值客户
18072,186,1,247.44,1,2,1,121,低价值客户
18073,114,12,3877.5200000000004,2,4,4,244,中价值客户
18074,374,1,489.6,1,2,2,122,低价值客户
18075,23,10,2611.75,3,4,4,344,高价值忠诚客户
18077,8,11,2633.0099999999998,4,4,4,444,高价值新客户
18078,217,2,336.13,1,3,2,132,中价值客户
18079,45,4,3651.97,3,3,4,334,忠诚客户
18080,19,2,1231.5,3,3,3,333,忠诚客户
18081,36,3,343.45,3,3,2,332,忠诚客户
18082,26,1,703.37,3,2,3,323,潜力客户
18084,16,1,90.47999999999999,4,2,1,421,新客户
18085,330,2,689.95,1,3,3,133,中价值客户
18086,274,1,101.34,1,2,1,121,低价值客户
18087,98,2,4055.7199999999993,2,3,4,234,中价值客户
18088,61,1,167.67000000000002,2,2,1,221,低价值客户
18092,2,11,9068.26,4,4,4,444,高价值新客户
18093,93,4,2106.52,2,3,4,234,中价值客户
18094,82,7,3017.3,2,4,4,244,中价值客户
18095,313,2,580.0500000000001,1,3,2,132,中价值客户
18096,12,3,911.15,4,3,3,433,高价值新客户
18097,8,6,2697.8,4,4,4,444,高价值新客户
18099,127,1,168.31,2,2,1,221,低价值客户
18101,11,2,223.65,4,3,1,431,高价值新客户
18102,1,60,259657.3,4,4,4,444,高价值新客户
18104,37,1,754.64,3,2,3,323,潜力客户
18105,38,1,113.48000000000002,3,2,1,321,潜力客户
18106,330,1,430.7,1,2,2,122,低价值客户
18108,254,1,271.0,1,2,1,121,低价值客户
18109,2,26,8052.97,4,4,4,444,高价值新客户
18110,20,1,236.3,3,2,1,321,潜力客户
18112,12,2,352.69,4,3,2,432,高价值新客户
18113,369,1,76.32000000000001,1,2,1,121,低价值客户
18114,290,1,220.1,1,2,1,121,低价值客户
18116,68,8,1418.03,2,4,3,243,中价值客户
18117,26,1,320.72,3,2,2,322,潜力客户
18118,11,26,5653.82,4,4,4,444,高价值新客户
18119,368,1,181.12,1,2,1,121,低价值客户
18120,214,1,111.15,1,2,1,121,低价值客户
18121,149,2,673.1,1,3,2,132,中价值客户
18122,8,6,1826.21,4,4,4,444,高价值新客户
18123,24,2,589.4399999999999,3,3,2,332,忠诚客户
18125,30,4,1142.99,3,3,3,333,忠诚客户
18126,61,1,206.82999999999998,2,2,1,221,低价值客户
18127,19,3,348.73,3,3,2,332,忠诚客户
18129,243,1,112.55000000000001,1,2,1,121,低价值客户
18130,15,3,1059.39,4,3,3,433,高价值新客户
18133,212,1,931.4999999999999,1,2,3,123,低价值客户
18135,29,5,681.9100000000001,3,4,3,343,高价值忠诚客户
18136,63,3,784.33,2,3,3,233,中价值客户
18138,295,1,152.65,1,2,1,121,低价值客户
18139,18,6,8438.34,3,4,4,344,高价值忠诚客户
18142,157,2,1019.52,1,3,3,133,中价值客户
18143,117,2,1000.16,2,3,3,233,中价值客户
18144,8,12,2888.75,4,4,4,444,高价值新客户
18145,13,4,2861.55,4,3,4,434,高价值新客户
18146,141,2,160.35000000000002,2,3,1,231,中价值客户
18147,46,2,179.33999999999997,3,3,1,331,忠诚客户
18149,51,3,612.0799999999999,2,3,2,232,中价值客户
18150,32,3,566.58,3,3,2,332,忠诚客户
18151,135,2,653.35,2,3,2,232,中价值客户
18154,3,2,399.19,4,3,2,432,高价值新客户
18155,75,3,371.62,2,3,2,232,中价值客户
18156,13,2,734.94,4,3,3,433,高价值新客户
18158,9,2,453.4,4,3,2,432,高价值新客户
18159,301,1,530.15,1,2,2,122,低价值客户
18160,57,2,638.0600000000001,2,3,2,232,中价值客户
18161,15,5,1618.69,4,4,3,443,高价值新客户
18164,37,1,399.65000000000003,3,2,2,322,潜力客户
18165,177,1,302.46000000000004,1,2,1,121,低价值客户
18167,23,3,1384.8600000000001,3,3,3,333,忠诚客户
18168,176,6,1169.94,1,4,3,143,中价值客户
18169,61,1,202.65,2,2,1,221,低价值客户
18170,33,3,980.31,3,3,3,333,忠诚客户
18171,59,5,1231.31,2,4,3,243,中价值客户
18172,15,20,7561.68,4,4,4,444,高价值新客户
